"ZCTA","Post Office Name","State","HCP: Health Center Count ( Combined ) 2019","HCP: Dominant Health Center 2019","Pop: Total (#) 2015-2019","Pop: Low-Income (#) 2015-2019","HCP: Total Patients (#) 2019","HCP: Penetration of Low-Income (%)","HCP: Penetration of Total Population (%)","HCP: Penetration of Uninsured Population (%)","HCP: Penetration of Medicaid/ Public Ins. (%)","HCP: Penetration of Medicare/ Private Ins. (%)","HCP: 1-yr Change in Patients (%) 2018, 2019","HCP: 2-yr Change in Patients (%) 2017, 2019","HCP: 2-yr Change in Patients (#) 2017, 2019","HCP: 1-yr Change in Uninsured (%) 2018, 2019","HCP: 2-yr Change in Uninsured (%) 2017, 2019","HCP: 1-yr Change in Medicaid/ Public Ins. (%) 2018, 2019","HCP: 2-yr Change in Medicaid/ Public Ins. (%) 2017, 2019","HCP: 1-yr Change in Medicare/ Private Ins. (%) 2018, 2019","HCP: 2-yr Change in Medicare/ Private Ins. (%) 2017, 2019","HCP: Low-Income Not Served by Health Centers (#)","HCP: Uninsured Not Served by Health Centers (#)","HCP: Medicaid/ Public Ins. Not Served by Health Centers (#)","HCP: Medicare/ Private Ins. Not Served by Health Centers (#)","HCP: Total Population Not Served by Health Centers (#)","HCP: Uninsured (%) 2019","HCP: Uninsured (#) 2019","HCP: Medicaid/ Public Ins (%) 2019","HCP: Medicaid/ Public Ins (#) 2019","HCP: Medicare/ Private Ins. (%) 2019","HCP: Medicare/ Private Ins. (#) 2019","Pop: Poverty (%) 2015-2019","Pop: Low-Income (%) 2015-2019","Pop: Racial/ Ethnic Minority (%) 2015-2019","Pop: Hispanic/Latino (%) 2015-2019","Pop: Black (%) 2015-2019","Pop: Asian (%) 2015-2019","Pop: American Indian/Alaska Native (%) 2015-2019","Pop: Native Hawaiian (%) 2015-2019","Pop: Other Pacific Islander (%) 2015-2019","Pop: White (%) 2015-2019","Pop: More than One Race (%) 2015-2019","Pop: Uninsured, Est. (%) 2019","Pop: Uninsured, Est. (#) 2019","Pop: 1-yr Change in Uninsured, Est. (%) 2018, 2019","Pop: 2-yr Change in Uninsured, Est. (%) 2017, 2019","Pop: Medicaid/ Public Ins., Est. (%) 2019","Pop: Medicaid/ Public Ins., Est. (#) 2019","Pop: 1-yr Change in Medicaid/ Public Ins., Est. (%) 2018, 2019","Pop: 2-yr Change in Medicaid/ Public Ins., Est. (%) 2017, 2019","Pop: Medicare/ Private Ins., Est. (%) 2019","Pop: Medicare/ Private Ins., Est. (#) 2019","Pop: 1-yr Change in Medicare/ Private Ins., Est. (%) 2018, 2019","Pop: 2-yr Change in Medicare/ Private Ins., Est. (%) 2017, 2019","Pop: 1-yr Change in Total Population (%) 2018, 2019","Pop: 2-yr Change in Total Population (%) 2017, 2019","Pop: Under 18 (%) 2015-2019","Pop: School-Aged Children (%) 2015-2019","Pop: 18-64 (%) 2015-2019","Pop: 65 and older (%) 2015-2019","Pop: Not Employed (%) 2015-2019","Pop: Households with Limited English Proficiency (%) 2015-2019","Pop: Less Than High School Education (%) 2015-2019","Pop: Veterans (%) 2015-2019","Pop: Disability (%) 2015-2019","Pop: Low Birth Weight Rate, Est. 2017","Pop: Age-Adjusted Mortality Rate (per 100,000), Est. 2013-2016","Pop: Adults Ever Told Have Diabetes, Est. (%) 2017","Pop: Adults Ever Told Have High Blood Pressure, Est. (%) 2017","Pop: Adults Who Are Obese, Est. (%) 2017","Pop: Adults with No Dental Visit in Past Year, Est. (%) 2017","Pop: Adults Who Have Delayed/ Not Sought Care Due to Cost, Est. (%) 2017","Pop: Adults with No Usual Source of Care, Est. (%) 2017","Pop: Adults Who Are Binge Drinkers, Est. (%) 2017","Pop: Adults Who Smoke, Est. (%) 2017","Pop: Uninsured Population below 138% FPL (%) 2015-2019","Pop: Uninsured Population below 200% FPL (%) 2015-2019","Pop: Uninsured Population at 138%-400% FPL (%) 2015-2019","HCP: Dominant Health Center Serving ZCTA (Share of Patients) 2019","HCP: #2 Health Center Serving ZCTA 2019","HCP: #2 Health Center (Share of Patients) 2019","HCP: #3 Health Center Serving ZCTA 2019","HCP: #3 Health Center (Share of Patients) 2019","HCP: #4 Health Center Serving ZCTA 2019","HCP: #4 Health Center Serving ZCTA (Share of Patients) 2019","HCP: #5 Health Center Serving ZCTA 2019","HCP: #5 Health Center (Share of Patients) 2019"
"38320","Camden","TN","1","PERRY COUNTY MEDICAL CENTER, INC.","10506","4746","13","0.0027391488","0.0012373882","0.0057416268","0.0024801587","0.0002914177","9999","9999","13","9999","9999","9999","9999","9999","9999","4733","1039","2011","6861","10493","0.4615384615","6","0.3846153846","5","0.1538461538","2","0.20623432","0.45801969","0.07747954","0.02503331","0.03417095","0.00218923","0.003141","0","0","0.94536455","0.015","0.1053002821","1045","0.046046046","0.1794582393","0.2031438936","2016","-0.007874016","-0.155071249","0.6915558243","6863","-0.007519884","0.0269340117","0.0143864053","0.0163490374","0.205","0.156","0.56","0.2355796688","0.546724","0.0042534139","0.178429","0.089","0.311","0.08293630182743073","0.00999499755859375","0.16","0.44299999237060544","0.37900001525878907","0.20799999237060546","0.17","0.23100000381469726","0.11300000190734863","0.28","0.627","0.692","0.309","1","null","0","null","0","null","0","null","0"
"38317","Bruceton","TN","0","null","2331","1131","0","null","null","null","null","null","null","null","0","null","null","null","null","null","null","1131","232","498","1552","2331","0","0","0","0","0","0","0.19107706","0.50968905","0.12655513","0.03689404","0.06134706","0.00643501","0","0","0","0.9009009","0.027","0.101665206","232","-0.012765957","0.0131004367","0.2182296231","498","0.0268041237","-0.261127596","0.6801051709","1552","-0.000643915","0.0395177495","-0.058942269","-0.130223881","0.205","0.154","0.541","0.2543972544","0.577086","0.0054704595","0.189635","0.085","0.333","0.06763399392366409","0.010838258056640624","0.14","0.4279999923706055","0.3110000038146973","0.4759999847412109","0.12699999809265136","0.17100000381469727","0.10399999618530273","0.225","0.603","0.745","0.226","0","null","0","null","0","null","0","null","0"
"38236","Mansfield","TN","0","null","463","208","0","null","null","null","null","null","null","null","0","null","null","null","null","null","null","208","55","109","480","463","0","0","0","0","0","0","0.12958963","0.44924406","0.08423326","0","0.05831533","0","0","0","0","0.91576674","0.026","0.0854037267","55","-0.051724138","0.2222222222","0.1692546584","109","-0.060344828","-0.120967742","0.7453416149","480","0.0666666667","0.1034482759","-0.26391097","-0.327034884","0.231","0.158","0.57","0.1987041037","0.53406","0","0.191011","0.098","0.191","0.08161287754774094","0.009593914184570312","0.15600000381469725","0.4379999923706055","0.3290000152587891","0.3170000076293945","0.13699999809265137","0.18700000762939453","0.11600000381469727","0.23399999618530273","0","0","0","0","null","0","null","0","null","0","null","0"
"38387","Westport","TN","0","null","222","16","0","null","null","null","null","null","null","null","0","null","null","null","null","null","null","16","33","61","225","222","0","0","0","0","0","0","0.01801802","0.07207207","0","0","0","0","0","0","0","1","0","0.1034482759","33","0","0.32","0.1912225705","61","0.0517241379","-0.075757576","0.7053291536","225","-0.038461538","0.0273972603","-0.059322034","0.1212121212","0.059","0.032","0.716","0.2252252252","0.502392","0","0.1133","0.1","0.191","0.06594473868608475","0.010513682861328125","0.15","0.41400001525878904","0.37200000762939456","0.49","0.18","0.2560000038146973","0.12800000190734864","0.3290000152587891","0","0","0","0","null","0","null","0","null","0","null","0"
"38333","Eva","TN","0","null","161","47","0","null","null","null","null","null","null","null","0","null","null","null","null","null","null","47","45","73","376","161","0","0","0","0","0","0","0.06832298","0.29192547","0","0","0","0","0","0","0","1","0","0.0910931174","45","-0.02173913","0.25","0.1477732794","73","-0.109756098","-0.109756098","0.7611336032","376","0.0053475936","0.0273224044","-0.12972973","-0.571808511","0.062","0.062","0.547","0.3913043478","0.682119","0","0.067669","0.053","0.305","0.08643685281276703","0.010668392333984375","0.14899999618530274","0.4229999923706055","0.36400001525878906","0.20799999237060546","0.16299999237060547","0.24399999618530274","0.12100000381469726","0.28299999237060547","0.789","0.789","0.211","0","null","0","null","0","null","0","null","0"
"37175","Stewart","TN","1","TENNESSEE STATE DEPATMENT OF HEALTH","774","429","40","0.0932400932","0.0516795866","0.2380952381","0.0491803279","0.0166666667","-0.411764706","-0.428571429","-30","-0.444444444","-0.5","-0.357142857","-0.5","-0.388888889","-0.083333333","389","64","174","649","734","0.5","20","0.225","9","0.275","11","0.33074935","0.55426357","0.02325581","0","0","0","0.00646","0","0","0.97674419","0.017","0.0906148867","84","-0.096774194","-0.023255814","0.1974110032","183","-0.107317073","-0.160550459","0.71197411","660","-0.090909091","-0.019316493","-0.202061856","-0.049140049","0.218","0.146","0.425","0.3565891473","0.581731","0","0.214876","0.2","0.253","0.08018060773611069","0.009805457763671876","0.15300000190734864","0.4470000076293945","0.3340000152587891","0.22299999237060547","0.125","0.16899999618530273","0.11","0.20799999237060546","0","0.217","1","1","null","0","null","0","null","0","null","0"
"37043","Clarksville","TN","4","MATTHEW WALKER HEALTH CENTER","48501","9287","384","0.041348121","0.0079173625","0.0695465686","0.011034944","0.0024207922","-0.111111111","-0.500650195","-385","-0.162361624","-0.192170819","0.2452830189","-0.765124555","-0.157407407","-0.560386473","8903","3037","5915","37500","48117","0.5911458333","227","0.171875","66","0.2369791667","91","0.06807949","0.19447993","0.19809901","0.04088575","0.10294633","0.02146347","0.00435","0","0","0.83190037","0.032","0.0696899821","3264","0.2405929304","-0.054187192","0.1277009138","5981","0.106977605","-0.021753353","0.8026091041","37591","0.0068298693","0.0609935083","0.0194425761","0.0682098494","0.25","0.177","0.613","0.1366157399","0.36428","0.0062557299","0.043369","0.182","0.176","0.06888498365879059","0.008707792358398438","0.13600000381469726","0.3940000152587891","0.34299999237060547","0.21399999618530274","0.14100000381469727","0.20600000381469727","0.12300000190734864","0.23299999237060548","0.225","0.369","0.445","0.875","UNITED NEIGHBORHOOD HEALTH SERVICES, INC DBA NBHD HLTH","0.0572916667","PENNYROYAL HEALTHCARE SERVICE INC.","0.0390625","UNIVERSITY COMMUNITY HEALTH SERVICES, INC. D/B/A CONNECTUS HEALTH","0.0286458333","null","0"
"37191","Woodlawn","TN","1","MATTHEW WALKER HEALTH CENTER","4286","1088","109","0.1001838235","0.0254316379","0.1167192429","0.0509745127","0.0121366975","-0.091666667","-0.204379562","-28","-0.195652174","-0.327272727","0.0967741935","0.0303030303","-0.11627907","-0.224489796","979","280","633","3093","4177","0.3394495413","37","0.3119266055","34","0.3486238532","38","0.02481854","0.25474128","0.15328978","0.04316379","0.04153056","0.0025665","0.008399","0","0","0.8714419","0.067","0.0770352369","317","0.0819112628","-0.050898204","0.1620899149","667","0.0845528455","0.1266891892","0.7608748481","3131","0.0255486407","0.0890434783","0.1043545478","0.0964441034","0.217","0.158","0.641","0.1411572562","0.422093","0","0.058917","0.318","0.234","0.06613472104072571","0.008384630126953126","0.215","0.49400001525878906","0.34799999237060547","0.21799999237060547","0.14800000190734863","0.19700000762939454","0.08600000381469726","0.22399999618530272","0.067","0.478","0.818","1","null","0","null","0","null","0","null","0"
"37129","Murfreesboro","TN","6","RUTHERFORD COUNTY PRIMARY CARE INC.","60540","12751","2044","0.1603011529","0.0337628015","0.1241050119","0.0676395939","0.0172719307","-0.001465559","-0.025738799","-54","-0.014218009","-0.142857143","-0.018416206","-0.096610169","0.01836969","0.1371794872","10707","4404","7347","50468","58496","0.3052837573","624","0.2607632094","533","0.4339530333","887","0.0800189","0.2151668","0.21534523","0.0501817","0.11430459","0.02849356","0.003204","0","0","0.82170466","0.021","0.0782409785","5028","0.008423586","0.146374829","0.1226211039","7880","0.0478723404","0.2300967843","0.7991379176","51355","0.0365115246","0.0366789132","0.0430737422","0.1091365443","0.242","0.187","0.641","0.1165180046","0.334703","0.021390124","0.068986","0.092","0.142","0.0780334621667862","0.007816182250976562","0.18600000381469728","0.46799999237060547","0.37900001525878907","0.17899999618530274","0.13600000381469726","0.18700000762939453","0.10399999618530273","0.19100000381469726","0.213","0.377","0.614","0.8498043053","MATTHEW WALKER HEALTH CENTER","0.0714285714","UNITED NEIGHBORHOOD HEALTH SERVICES, INC DBA NBHD HLTH","0.0332681018","MERCY HEALTH SERVICES, INC.","0.0259295499","UNIVERSITY COMMUNITY HEALTH SERVICES, INC. D/B/A CONNECTUS HEALTH","0.0127201566"
"37122","Gladeville","TN","5","UNITED NEIGHBORHOOD HEALTH SERVICES, INC DBA NBHD HLTH","58323","8567","522","0.0609314813","0.0089501569","0.0865434001","0.0092533908","0.0021806004","0.211136891","-0.011363636","-6","0.3267716535","0.015060241","0.0735294118","-0.197802198","0.0275229358","0.0666666667","8045","3557","7816","51250","57801","0.6455938697","337","0.1398467433","73","0.214559387","112","0.050823","0.14719425","0.14085352","0.03379456","0.06007921","0.02258114","0.004166","0","0","0.88301356","0.018","0.0616675905","3894","0.0858895706","0.1329647949","0.1249346742","7889","0.4237502256","0.2620380739","0.8133977354","51362","-0.001943181","0.0389384469","0.023857173","0.0513952985","0.254","0.189","0.603","0.1436311575","0.338522","0.0171671767","0.049946","0.092","0.127","0.08801930397748947","0.007337445678710938","0.11100000381469727","0.345","0.33599998474121096","0.18100000381469727","0.15800000190734864","0.22399999618530272","0.14600000381469727","0.21100000381469727","0.268","0.483","0.454","0.5842911877","MATTHEW WALKER HEALTH CENTER","0.1647509579","UNIVERSITY COMMUNITY HEALTH SERVICES, INC. D/B/A CONNECTUS HEALTH","0.1551724138","RUTHERFORD COUNTY PRIMARY CARE INC.","0.0498084291","MERCY HEALTH SERVICES, INC.","0.0459770115"
"38488","Taft","TN","0","null","2424","664","0","null","null","null","null","null","null","null","0","null","null","null","null","null","null","664","221","372","1897","2424","0","0","0","0","0","0","0.15903414","0.2764363","0.05569307","0.02475248","0.02887789","0.0049505","0","0","0","0.94843234","0.006","0.0887550201","221","0.0574162679","0.2142857143","0.1493975904","372","-0.120567376","-0.03626943","0.7618473896","1897","-0.002628812","-0.037055838","-0.099554235","-0.136444603","0.208","0.167","0.582","0.2099834983","0.494544","0","0.078235","0.134","0.176","0.05980665609240532","0.009238008422851562","0.11300000190734863","0.37900001525878907","0.3320000076293945","0.425","0.13199999809265137","0.20600000381469727","0.14","0.21200000762939453","0.55","0.565","0.335","0","null","0","null","0","null","0","null","0"
"38449","Ardmore","TN","0","null","2772","1137","0","null","null","null","null","null","null","null","0","null","null","null","null","null","null","1137","286","442","2104","2772","0","0","0","0","0","0","0.18013343","0.42142328","0.11147186","0.00937951","0.05194805","0.02020202","0.006854","0","0","0.89646465","0.017","0.1009887006","286","0.125984252","0.0833333333","0.1560734463","442","-0.065539112","-0.024282561","0.7429378531","2104","0.0472872076","0.0318783718","0.1114675221","0.1030640669","0.205","0.162","0.618","0.1767676768","0.507542","0","0.205506","0.08","0.295","0.0632370114326477","0.008878408813476563","0.13600000381469726","0.4159999847412109","0.33599998474121096","0.3320000076293945","0.13600000381469726","0.20200000762939452","0.13","0.22100000381469725","0.347","0.633","0.523","0","null","0","null","0","null","0","null","0"
"38477","Prospect","TN","1","MAURY REGIONAL HOSPITAL","2717","699","18","0.025751073","0.006624954","0.00330033","0.0123966942","0.0057955743","9999","9999","18","9999","9999","9999","9999","9999","9999","681","302","478","1887","2699","0.0555555556","1","0.3333333333","6","0.6111111111","11","0.08023555","0.25726905","0.10452705","0","0.05778432","0","0","0","0","0.89547295","0.013","0.112849162","303","0.1058394161","-0.013029316","0.1802607076","484","-0.10701107","-0.076335878","0.7068901304","1898","-0.01300052","-0.052421368","0.003323486","-0.033440057","0.192","0.142","0.602","0.2057416268","0.45807","0","0.108569","0.099","0.154","0.07235550135374069","0.009326858520507813","0.13399999618530273","0.41400001525878904","0.35400001525878905","0.255","0.155","0.20299999237060548","0.13100000381469726","0.25","0.466","0.672","0.454","1","null","0","null","0","null","0","null","0"
"38468","Leoma","TN","1","MAURY REGIONAL HOSPITAL","5604","1846","46","0.0249187432","0.0082084226","0.0045941807","0.0060667341","0.0105143507","2.8333333333","9999","46","2","9999","2","9999","3.1111111111","9999","1800","650","983","3482","5558","0.0652173913","3","0.1304347826","6","0.8043478261","37","0.1302641","0.32940757","0.03390435","0.00463954","0.02391149","0","0.00339","0","0.002","0.97073519","0","0.1265258671","653","0.363256785","0.3299389002","0.1916295292","989","-0.02848723","0.1037946429","0.6818446038","3519","-0.000284091","-0.088105727","0.0672252904","0.1031496063","0.262","0.188","0.575","0.1636331192","0.482655","0","0.125311","0.059","0.184","0.07697743922472","0.0101067431640625","0.12800000190734864","0.3870000076293945","0.3320000076293945","0.48200000762939454","0.145","0.21299999237060546","0.13","0.22799999237060548","0.269","0.51","0.658","1","null","0","null","0","null","0","null","0"
"38469","Loretto","TN","1","MAURY REGIONAL HOSPITAL","4140","1596","23","0.0144110276","0.0055555556","0.004040404","0.0034762457","0.0062456627","0.9166666667","9999","23","1","9999","0.5","9999","1","9999","1573","493","860","2864","4117","0.0869565217","2","0.1304347826","3","0.7826086957","18","0.13984999","0.38616017","0.04782609","0.01618357","0.00772947","0","0.000725","0","0","0.96835749","0.023","0.116745283","495","0.1899038462","0.1199095023","0.2035377358","863","0.0213017751","0.1340341656","0.6797169811","2882","-0.041569671","-0.054461942","0.0036363636","0.0288270378","0.215","0.168","0.571","0.2137681159","0.521286","0","0.207143","0.082","0.268","0.07519055157899857","0.00985236083984375","0.13600000381469726","0.40200000762939453","0.32099998474121094","0.49","0.13300000190734862","0.19100000381469726","0.12100000381469726","0.21","0.438","0.669","0.412","1","null","0","null","0","null","0","null","0"
"38457","Five Points","TN","0","null","669","184","0","null","null","null","null","null","null","null","0","null","null","null","null","null","null","184","98","180","546","669","0","0","0","0","0","0","0.09908537","0.2804878","0","0","0","0","0","0","0","1","0","0.1189320388","98","0.225","0.3243243243","0.2184466019","180","0.1464968153","0.4876033058","0.6626213592","546","0.0340909091","-0.060240964","-0.148854962","-0.205463183","0.185","0.154","0.671","0.1434977578","0.446957","0","0.211581","0.046","0.182","0.0774204209446907","0.0102724609375","0.12300000190734864","0.385","0.3129999923706055","0.49","0.13199999809265137","0.19100000381469726","0.12600000381469725","0.20799999237060546","0.4","0.74","0.6","0","null","0","null","0","null","0","null","0"
"38473","Minor Hill","TN","0","null","1198","483","0","null","null","null","null","null","null","null","0","null","null","null","null","null","null","483","151","278","738","1198","0","0","0","0","0","0","0.19343987","0.40622372","0.06928214","0.01001669","0.02337229","0.00166945","0","0","0","0.94073456","0.034","0.1293916024","151","0.1796875","0.0486111111","0.2382176521","278","0.112","0.2300884956","0.6323907455","738","0.0649350649","-0.021220159","0.0169779287","-0.003327787","0.246","0.141","0.644","0.1093489149","0.39657","0","0.185644","0.082","0.196","0.07399090379476547","0.009299537963867188","0.11300000190734863","0.38","0.32299999237060545","0.2570000076293945","0.13699999809265137","0.2","0.14","0.22899999618530273","0.561","0.706","0.38","0","null","0","null","0","null","0","null","0"
"38460","Goodspring","TN","0","null","1422","598","0","null","null","null","null","null","null","null","0","null","null","null","null","null","null","598","198","366","978","1422","0","0","0","0","0","0","0.15390071","0.42411348","0.04781997","0","0.03164557","0","0","0","0","0.95218003","0.016","0.1284046693","198","0.1785714286","0.0531914894","0.2373540856","366","0.1090909091","0.2323232323","0.6342412451","978","0.0561555076","-0.022","0.0699774266","0.031182016","0.217","0.154","0.617","0.1659634318","0.548501","0","0.162626","0.017","0.262","0.0704280361533165","0.009253175048828124","0.12199999809265137","0.3970000076293945","0.33099998474121095","0.2570000076293945","0.13699999809265137","0.19399999618530273","0.13800000190734862","0.22799999237060548","0.276","0.692","0.665","0","null","0","null","0","null","0","null","0"
"38486","Westpoint","TN","1","MAURY REGIONAL HOSPITAL","833","401","32","0.0798004988","0.0384153661","0.0166666667","0.0631067961","0.0274636511","0.4545454545","9999","32","-0.333333333","9999","0.8571428571","9999","0.4166666667","9999","369","118","193","602","801","0.0625","2","0.40625","13","0.53125","17","0.15366146","0.48139256","0.03241297","0","0","0","0","0","0","0.96758703","0.032","0.126984127","120","0.1881188119","0.0810810811","0.217989418","206","0.0098039216","0.1256830601","0.655026455","619","-0.004823151","-0.096350365","0.1866096866","0.0283950617","0.168","0.151","0.672","0.1596638655","0.556643","0","0.206325","0.118","0.244","0.07327715307474136","0.009368196411132812","0.14899999618530274","0.40700000762939453","0.36200000762939455","0.4859999847412109","0.15199999809265136","0.19700000762939454","0.12399999618530273","0.235","0.252","0.72","0.636","1","null","0","null","0","null","0","null","0"
"38450","Collinwood","TN","3","MAURY REGIONAL HOSPITAL","3089","1288","494","0.3835403727","0.159922305","0.1067073171","0.2233400402","0.2109090909","0.2412060302","8.88","444","-0.027777778","1.6923076923","0.7076923077","4.2857142857","0.1717171717","20.75","794","293","386","1302","2595","0.0708502024","35","0.2246963563","111","0.7044534413","348","0.19895969","0.41872562","0.01230172","0.00485594","0.00064746","0.00679832","0","0","0","0.99093558","0","0.1325252525","328","0.2058823529","0.0412698413","0.2008080808","497","-0.1125","-0.074487896","0.6666666667","1650","-0.032825322","-0.119530416","0.0164527805","0.0221707478","0.241","0.2","0.615","0.1434121075","0.446002","0.0087796313","0.191939","0.038","0.212","0.09166736900806427","0.00966706787109375","0.125","0.37599998474121094","0.34599998474121096","0.43900001525878907","0.14899999618530274","0.21399999618530274","0.13","0.24899999618530275","0.586","0.63","0.324","0.9149797571","HARDIN COUNTY REGIONAL HEALTH CENTER","0.0627530364","PERRY COUNTY MEDICAL CENTER, INC.","0.0222672065","null","0","null","0"
"38463","Iron City","TN","2","MAURY REGIONAL HOSPITAL","2193","964","192","0.1991701245","0.0875512996","0.0655270655","0.0951526032","0.0675203725","0.4117647059","13.769230769","179","1.5555555556","22","0.7666666667","4.8888888889","0.1958762887","37.666666667","772","328","504","1602","2001","0.1197916667","23","0.2760416667","53","0.6041666667","116","0.22115823","0.43958048","0.05517556","0.01732786","0.02279982","0","0","0","0","0.9621523","0.015","0.1336633663","351","0.1979522184","0.0203488372","0.2121096725","557","-0.092833876","-0.01590106","0.6542269612","1718","-0.017724414","-0.105208333","-0.009485095","-0.139662613","0.134","0.095","0.613","0.2530779754","0.567637","0","0.2426","0.114","0.296","0.0818997249007225","0.009096978149414063","0.11800000190734863","0.36400001525878906","0.32599998474121095","0.455","0.14199999809265137","0.22299999237060547","0.13199999809265137","0.235","0.348","0.425","0.586","0.9166666667","HARDIN COUNTY REGIONAL HEALTH CENTER","0.0833333333","null","0","null","0","null","0"
